Product id,Data S2 Name,Group,id,Product_details,Country,Weight,Land Use (m2*year),Arable Land Use (m2*year),Pasture Land Use (m2*year),Biodiversity (sp*yr*10^14),"GHG Emissions (kg CO2eq, IPCC2013 incl CC feedbacks)",Acidification (g SO2eq),Eutrophication (g PO43-eq),Water Use (L),Scarcity Weighted Water Use (L eq),Sys
25,27,8,1586,57,1,0.002,0.32,0.32,0.0,3.61,0.56,3.34,1.29,69.55,427.92,0
25,27,8,1587,57,1,0.002,0.37,0.37,0.0,4.25,0.62,3.78,1.48,171.43,1054.68,0
25,27,8,1588,57,22,0.006999999999999999,0.44,0.44,0.0,8.82,0.47,3.05,0.65,145.04,8990.64,0
25,27,8,1589,57,22,0.0,1.04,1.04,0.0,21.18,0.86,7.94,2.61,278.47,17262.04,2
25,27,8,1590,57,30,0.02,1.27,1.27,0.0,21.52,0.67,3.49,1.69,36.0,337.97,0
25,27,8,1591,57,30,0.004,1.57,1.57,0.0,26.54,0.62,3.19,1.39,13.88,130.26,0
25,27,8,1592,53,30,0.004,2.08,2.08,0.0,6.77,3.0,12.58,2.74,200.77,669.27,0
25,27,8,1593,3,30,0.027000000000000003,1.54,1.54,0.0,37.48,0.94,6.47,2.57,359.65,33220.25,0
25,27,8,1594,29,30,0.013999999999999999,0.77,0.77,0.0,2.82,0.77,3.69,2.86,93.66,270.45,0
25,27,8,1597,57,48,0.001,0.73,0.73,0.0,13.13,0.63,3.38,1.58,150.23,14784.85,0
25,27,8,1598,57,48,0.006999999999999999,0.2,0.2,0.0,3.55,0.62,4.74,1.31,168.19,16771.94,0
25,27,8,1599,3,48,0.009000000000000001,1.16,1.16,0.0,20.74,1.09,9.08,2.67,785.3,78311.65,0
25,27,8,1600,57,48,0.006999999999999999,0.32,0.32,0.0,5.44,0.73,7.46,1.78,109.57,8669.87,0
25,27,8,1601,57,48,0.006999999999999999,0.33,0.33,0.0,5.68,0.46,6.2,1.32,103.6,8197.33,0
25,27,8,1612,57,51,0.0,0.28,0.28,0.0,9.66,0.51,4.52,1.96,746.71,5808.85,2
25,27,8,1614,57,54,0.001,0.15,0.15,0.0,0.21,1.1,2.06,0.54,34.47,158.86,0
25,27,8,1615,57,54,0.002,0.53,0.53,0.0,0.78,0.57,4.34,1.17,52.91,243.83,0
25,27,8,1616,57,54,0.002,0.34,0.34,0.0,0.5,0.41,2.18,0.77,61.93,285.38,0
25,27,8,1617,57,54,0.002,0.57,0.57,0.0,0.84,0.46,3.96,1.31,209.67,966.17,0
25,27,8,1618,57,54,0.001,0.09,0.09,0.0,0.14,6.78,8.58,1.38,123.61,569.62,0
25,27,8,1619,57,54,0.001,0.1,0.1,0.0,0.14,2.87,3.47,0.53,15.67,72.2,0
25,27,8,1620,57,55,0.069,0.45,0.45,0.0,3.29,1.0,3.28,0.88,247.47,14549.73,0
25,27,8,1622,50,55,0.069,1.05,1.05,0.0,21.09,0.64,4.45,1.23,146.68,13926.58,0
25,27,8,1623,57,55,0.001,1.8,1.8,0.0,35.99,0.77,3.65,1.15,283.71,26937.11,2
25,27,8,1627,89,32,0.005,0.82,0.82,0.0,12.0,12.0,57.38,12.87,192.67,1863.16,0
25,27,8,1628,47,48,0.004,0.49,0.49,0.0,8.81,0.52,3.0,0.81,101.36,9798.14,0
25,27,8,1629,47,48,0.004,0.39,0.39,0.0,7.09,2.33,6.11,1.18,80.37,7769.18,0
25,27,8,1630,47,48,0.004,1.24,1.24,0.0,22.34,0.67,4.84,1.92,289.22,27958.84,0
25,27,8,1632,89,54,0.006999999999999999,1.61,1.61,0.0,2.35,1.15,6.62,2.47,105.33,485.38,0
25,27,8,1633,89,54,0.006999999999999999,1.6,1.6,0.0,2.34,0.89,6.39,2.37,49.37,227.5,0
26,11,1,1634,69,6,0.019,1.02,1.02,0.0,16.6,0.33,2.0,0.25,0.0,0.0,2
26,11,1,1635,69,6,0.013000000000000001,0.81,0.81,0.0,13.28,0.38,2.29,0.28,41.42,25.25,2
26,11,1,1636,69,6,0.3,0.93,0.93,0.0,15.09,0.38,2.85,0.35,0.0,0.0,0
26,11,1,1641,69,27,0.026000000000000002,0.69,0.69,0.0,25.43,0.43,4.05,2.88,139.19,4347.29,0
26,11,1,1642,69,27,0.079,0.83,0.83,0.0,30.66,0.56,5.15,3.51,139.24,4348.84,0
26,11,1,1643,14,30,0.035,0.53,0.53,0.0,28.63,0.38,3.09,1.1,248.63,22965.34,0
26,11,1,1644,55,30,0.015,0.42,0.42,0.0,22.57,0.87,6.43,2.24,230.52,21292.41,0
26,11,1,1645,55,30,0.002,0.47,0.47,0.0,25.17,0.29,3.44,0.83,214.73,19834.19,2
26,11,1,1646,69,30,0.035,0.45,0.45,0.0,24.18,0.94,5.7,2.23,244.67,22599.51,0
26,11,1,1647,69,30,0.011000000000000001,0.52,0.52,0.0,28.02,0.28,3.27,0.91,234.35,21646.66,2
26,11,1,1649,31,36,0.03,0.5,0.5,0.0,10.52,0.52,3.2,6.48,465.79,46578.87,0
26,11,1,1650,31,36,0.037000000000000005,1.1,1.1,0.0,16.66,0.36,5.97,1.74,504.85,35538.7,0
26,11,1,1654,69,48,0.031,0.29,0.29,0.0,14.19,0.27,1.73,1.55,118.85,11330.54,0
26,11,1,1655,69,48,0.031,0.39,0.39,0.0,18.97,0.36,3.08,0.81,175.53,17504.34,0
26,11,1,1656,61,48,0.045,0.42,0.42,0.0,20.23,0.4,3.5,0.96,185.34,18482.4,0
26,11,1,1657,55,48,0.013999999999999999,0.34,0.34,0.0,16.52,0.32,2.65,0.65,140.69,14030.09,0
26,11,1,1658,30,48,0.031,0.43,0.43,0.0,21.03,0.58,3.83,2.1,116.8,11135.22,0
26,11,1,1659,30,48,0.003,0.79,0.79,0.0,38.28,0.32,3.97,2.27,116.8,11135.26,2
26,11,1,1660,69,55,0.08,0.42,0.42,0.0,2.39,0.52,4.21,1.88,69.01,107.42,0
26,11,1,1661,69,55,0.08,0.5,0.5,0.0,2.9,0.6,4.82,2.24,69.0,107.41,0
26,11,1,1662,69,55,0.08,0.36,0.36,0.0,2.05,0.29,3.27,2.0,112.25,188.84,0
27,1,1,1664,5,1,0.013999999999999999,0.26,0.26,0.0,3.44,0.86,5.85,2.52,159.96,219.14,0
27,1,1,1666,5,11,0.054000000000000006,17.64,17.64,0.0,1764.08,0.75,7.31,3.51,1.94,1.07,0
27,1,1,1670,5,12,0.035,2.99,2.99,0.0,355.85,0.69,9.89,4.5,0.45,0.6,0
27,1,1,1672,5,17,0.006,6.27,6.27,0.0,1471.83,0.54,5.95,7.12,0.0,0.0,2
27,1,1,1674,5,17,0.055,0.51,0.51,0.0,32.3,1.26,4.83,1.87,376.17,236.91,0
27,1,1,1681,5,17,0.055,9.44,9.44,0.0,1419.31,0.77,6.24,2.8,0.53,2.44,0
27,1,1,1682,5,23,0.085,0.43,0.43,0.0,106.1,0.77,7.75,5.9,76.97,1213.1,0
27,1,1,1683,5,25,0.55,1.39,1.39,0.0,44.81,0.8,6.15,1.85,1.05,31.27,0
27,1,1,1684,5,42,0.017,2.2,2.2,0.0,228.86,1.62,13.77,37.37,830.94,349.21,0
27,1,1,1685,5,43,0.004,0.74,0.74,0.0,60.77,0.49,3.36,1.54,0.0,0.0,2
27,1,1,1686,5,51,0.091,1.43,1.43,0.0,53.82,0.72,4.61,3.14,0.0,0.0,0
28,0,1,1687,2,8,0.021,0.6,0.6,0.0,1.84,0.44,3.64,0.72,0.0,0.0,0
28,0,1,1688,2,8,0.001,1.19,1.19,0.0,3.67,0.51,5.53,0.96,0.0,0.0,2
28,0,1,1689,2,9,0.081,0.4,0.4,0.0,6.61,0.34,2.36,0.87,0.73,59.72,0
28,0,1,1690,2,10,0.32,0.99,0.99,0.0,9.86,0.55,4.19,2.0,1.72,78.34,0
28,0,1,1696,2,19,0.009000000000000001,0.34,0.34,0.0,14.55,0.22,1.48,0.44,49.49,51.19,0
28,0,1,1697,2,19,0.009000000000000001,0.38,0.38,0.0,16.15,0.23,1.49,0.49,49.48,51.18,0
28,0,1,1698,2,19,0.009000000000000001,0.42,0.42,0.0,17.99,0.23,1.51,0.55,49.47,51.17,0
28,0,1,1699,2,19,0.009000000000000001,0.39,0.39,0.0,16.47,0.23,1.52,0.47,49.5,51.2,0
28,0,1,1700,2,19,0.009000000000000001,0.34,0.34,0.0,14.52,0.22,1.47,0.27,49.5,51.2,0
28,0,1,1701,2,19,0.009000000000000001,0.47,0.47,0.0,20.1,0.24,1.55,0.61,49.46,51.16,0
28,0,1,1702,2,19,0.0,0.86,0.86,0.0,36.73,0.31,2.54,0.46,49.49,51.19,2
28,0,1,1703,2,19,0.0,0.56,0.56,0.0,24.03,0.25,2.01,0.34,49.46,51.16,2
28,0,1,1704,2,19,0.0,0.91,0.91,0.0,38.86,0.31,2.45,0.45,49.48,51.18,2
28,0,1,1705,2,19,0.009000000000000001,0.28,0.28,0.0,0.98,0.3,2.44,0.62,0.0,0.0,0
28,0,1,1706,2,19,0.009000000000000001,0.35,0.35,0.0,1.04,0.3,2.11,0.36,39.25,63.65,0
28,0,1,1707,2,19,0.009000000000000001,0.37,0.37,0.0,1.1,0.38,3.31,0.74,39.68,64.34,0
28,0,1,1708,2,19,0.009000000000000001,0.31,0.31,0.0,2.89,0.26,1.92,0.56,21.48,178.03,0
28,0,1,1709,2,19,0.01,0.32,0.32,0.0,3.01,0.26,1.89,0.59,22.66,187.86,0
28,0,1,1710,2,19,0.0,0.64,0.64,0.0,5.94,0.33,2.56,1.2,44.11,365.63,2
28,0,1,1711,2,20,0.047,0.42,0.42,0.0,1.22,0.37,2.51,0.56,14.12,13.13,0
28,0,1,1712,2,20,0.003,0.9,0.9,0.0,2.6,0.55,4.28,1.12,14.09,13.09,2
28,0,1,1713,2,30,0.019,0.56,0.56,0.0,3.44,0.48,2.33,0.46,107.33,309.92,0
28,0,1,1714,2,30,0.019,0.61,0.61,0.0,3.74,0.47,2.35,0.45,107.3,309.83,0
28,0,1,1715,2,30,0.019,0.7,0.7,0.0,4.3,0.48,2.32,0.46,107.28,309.78,0
28,0,1,1716,2,30,0.019,0.31,0.31,0.0,1.93,0.3,2.28,0.47,107.31,309.87,0
28,0,1,1717,2,30,0.011000000000000001,0.53,0.53,0.0,3.29,0.35,2.73,0.67,107.29,309.82,2
28,0,1,1718,2,30,0.019,0.39,0.39,0.0,14.92,0.29,2.0,0.37,0.67,32.36,0
28,0,1,1719,2,30,0.019,0.28,0.28,0.0,1.73,0.3,3.06,0.9,354.87,1024.7,0
28,0,1,1720,2,39,0.003,0.22,0.22,0.0,5.6,0.36,1.61,0.49,23.59,14.34,0
28,0,1,1721,2,39,0.003,0.19,0.19,0.0,4.9,0.35,1.7,0.48,89.4,54.34,0
28,0,1,1722,2,39,0.003,0.2,0.2,0.0,8.37,0.38,1.73,0.49,155.65,49.57,0
28,0,1,1723,2,39,0.003,0.27,0.27,0.0,7.0,0.47,2.16,0.68,140.1,148.55,0
28,0,1,1724,2,39,0.003,0.27,0.27,0.0,11.16,0.47,2.12,0.67,140.1,94.39,0
28,0,1,1725,2,39,0.001,0.23,0.23,0.0,5.95,0.44,1.8,0.52,214.01,130.08,2
28,0,1,1726,2,39,0.001,0.31,0.31,0.0,12.83,0.44,1.89,0.66,335.3,225.89,2
28,0,1,1727,2,39,0.001,0.28,0.28,0.0,7.35,0.42,1.73,0.6,170.62,180.9,2
28,0,1,1728,2,39,0.001,0.28,0.28,0.0,11.72,0.42,1.68,0.58,170.62,114.95,2
28,0,1,1735,2,48,0.032,0.62,0.62,0.0,31.26,0.43,3.17,0.73,185.94,16734.28,0
28,0,1,1736,2,48,0.002,0.84,0.84,0.0,42.28,0.48,5.24,1.23,185.94,16733.69,2
28,0,1,1737,2,50,0.004,0.52,0.52,0.0,1.54,0.38,2.57,0.6,1.99,1.85,0
28,0,1,1738,2,50,0.002,0.72,0.72,0.0,2.16,0.44,3.91,0.97,1.98,1.84,2
28,0,1,1739,2,50,0.004,0.43,0.43,0.0,6.8,0.34,2.12,0.2,0.0,0.0,0
28,0,1,1741,2,54,0.002,0.92,0.92,0.0,2.16,0.43,1.54,0.29,36.85,169.82,0
28,0,1,1743,2,54,0.002,0.48,0.48,0.0,1.12,0.44,2.37,0.48,13.38,61.65,0
28,0,1,1747,2,55,0.057,0.33,0.33,0.0,2.07,0.44,2.12,0.36,267.88,9774.34,0
28,0,1,1748,2,55,0.057,0.35,0.35,0.0,2.2,0.33,2.19,0.74,0.72,26.4,0
28,0,1,1749,2,55,0.057,1.42,1.42,0.0,12.62,0.57,4.66,1.52,0.0,0.0,0
28,0,1,1750,2,55,0.001,0.91,0.91,0.0,14.02,0.56,3.91,1.16,347.98,1794.65,2
28,0,1,1751,2,55,0.057,0.31,0.31,0.0,18.57,0.35,3.12,0.68,256.87,18225.18,0
28,0,1,1752,2,55,0.001,0.85,0.85,0.0,40.83,0.44,3.48,1.14,232.93,22115.68,2
29,4,1,1758,101,27,0.57,6.86,6.86,0.0,154.59,1.6,6.83,0.79,403.46,12264.55,0
29,4,1,1759,101,27,0.24,0.23,0.23,0.0,5.12,1.69,6.7,0.97,765.52,23270.86,0
29,4,1,1763,86,48,0.01,1.59,1.59,0.0,66.92,8.3,11.64,5.69,108.93,8619.34,0
29,4,1,1765,101,48,0.14,0.36,0.36,0.0,5.37,1.04,8.14,17.42,157.29,13440.59,0
29,4,1,1768,101,54,0.006999999999999999,0.73,0.73,0.0,1.0,1.79,2.84,0.56,172.04,792.75,0
29,4,1,1769,86,54,0.019,1.52,1.52,0.0,3.55,8.41,3.71,4.56,10.95,50.46,0
29,4,1,1770,101,54,0.006999999999999999,0.71,0.71,0.0,0.97,1.21,8.55,3.07,145.21,669.12,0
30,42,0,1793,128,8,0.006,3.03,3.03,0.0,9.19,3.11,35.68,10.06,1.67,4.37,0
30,42,0,1794,129,19,0.037000000000000005,1.85,1.85,0.0,76.53,1.51,10.73,5.19,2.92,38.17,2
30,42,0,1795,129,19,0.018000000000000002,2.41,2.41,0.0,6.94,1.99,14.4,5.77,4.97,7.23,2
30,42,0,1796,129,19,0.027999999999999997,2.31,2.31,0.0,6.66,1.89,13.35,5.37,4.84,7.1,0
30,42,0,1797,129,19,0.13,1.72,1.72,0.0,71.06,1.56,10.87,5.38,2.82,35.55,0
30,42,0,1799,129,30,0.006999999999999999,1.84,1.84,0.0,77.1,1.83,11.75,4.05,2.93,52.08,0
30,42,0,1800,129,30,0.006999999999999999,2.36,2.36,0.0,99.13,2.16,13.0,4.63,3.31,58.67,0
30,42,0,1806,87,30,0.026000000000000002,1.89,1.89,0.0,100.67,1.42,10.33,3.83,1.63,28.99,2
30,42,0,1808,128,30,0.009000000000000001,2.09,2.09,0.0,111.7,1.67,10.55,2.85,7.17,526.55,2
30,42,0,1809,128,30,0.009000000000000001,1.72,1.72,0.0,91.92,1.57,9.95,2.68,6.2,438.95,2
30,42,0,1810,128,30,0.048,2.19,2.19,0.0,117.04,1.67,10.7,2.9,5.59,384.64,0
30,42,0,1811,128,30,0.048,1.9,1.9,0.0,101.2,1.63,10.33,2.78,6.16,435.45,0
30,42,0,1812,127,30,0.026000000000000002,1.69,1.69,0.0,89.89,1.75,14.57,1.8,220.25,21483.57,0
30,42,0,1813,87,30,0.01,2.29,2.29,0.0,96.11,1.21,12.66,4.15,1.63,28.99,2
30,42,0,1814,127,45,0.061,1.64,1.64,0.0,7.86,4.7,24.01,12.43,3.63,115.17,0
30,42,0,1818,87,48,0.052000000000000005,3.48,3.48,0.0,145.33,1.65,11.11,0.45,15.24,1486.14,0
30,42,0,1819,128,48,0.052000000000000005,2.2,2.2,0.0,10.61,4.67,32.35,10.3,14.97,413.87,0
30,42,0,1820,128,48,0.052000000000000005,1.37,1.37,0.0,6.6,1.81,13.21,4.16,4.53,60.4,0
30,42,0,1821,128,48,0.013000000000000001,3.74,3.74,0.0,18.0,1.28,8.04,2.2,2.48,53.73,2
30,42,0,1822,128,48,0.052000000000000005,2.74,2.74,0.0,13.22,1.31,9.18,2.31,2.87,54.8,0
30,42,0,1823,128,48,0.052000000000000005,1.61,1.61,0.0,7.75,1.61,13.66,4.93,3.14,55.53,0
30,42,0,1824,87,50,0.0,2.26,2.26,0.0,6.58,1.15,6.85,3.97,1.63,1.34,2
30,42,0,1825,87,50,0.0,2.36,2.36,0.0,6.87,1.16,6.58,4.39,1.63,1.34,2
30,42,0,1826,127,50,0.0,2.26,2.26,0.0,6.58,1.02,6.24,3.76,1.63,1.34,2
30,42,0,1827,127,50,0.0,1.44,1.44,0.0,4.2,1.11,6.24,4.64,1.63,1.34,2
30,42,0,1828,87,50,0.0,2.44,2.44,0.0,7.09,1.41,9.96,6.08,1.63,1.34,2
30,42,0,1829,87,50,0.0,2.93,2.93,0.0,8.54,1.36,9.43,5.7,1.63,1.34,2
30,42,0,1830,127,50,0.0,1.91,1.91,0.0,5.55,1.32,9.5,5.39,1.63,1.34,2
30,42,0,1831,87,50,0.0,1.91,1.91,0.0,5.55,1.14,7.86,4.41,1.63,1.34,2
30,42,0,1832,127,50,0.0,1.46,1.46,0.0,4.26,0.99,6.97,3.56,1.63,1.34,2
30,42,0,1833,127,50,0.0,1.81,1.81,0.0,5.28,1.01,7.12,4.02,1.63,1.34,2
30,42,0,1834,87,50,0.0,1.85,1.85,0.0,5.38,1.38,8.84,4.94,30.49,28.17,2
30,42,0,1835,87,50,0.0,4.01,4.01,0.0,11.65,1.59,9.08,7.06,64.11,59.42,2
30,42,0,1836,127,50,0.0,2.47,2.47,0.0,7.18,1.45,8.74,5.46,1.63,1.34,2
30,42,0,1837,127,50,0.0,2.0,2.0,0.0,5.83,1.28,8.17,4.6,1.63,1.34,2
30,42,0,1838,87,50,0.001,2.51,2.51,0.0,7.3,1.89,9.31,6.22,1.63,1.34,0
30,42,0,1839,87,50,0.001,2.59,2.59,0.0,7.54,1.82,8.79,5.86,1.63,1.34,0
30,42,0,1840,127,50,0.001,1.85,1.85,0.0,5.38,1.71,8.4,5.05,1.63,1.34,0
30,42,0,1841,127,50,0.001,2.74,2.74,0.0,7.97,1.94,9.32,6.6,1.63,1.34,0
30,42,0,1842,87,50,0.001,2.78,2.78,0.0,8.07,2.08,12.81,7.27,1.63,1.34,0
30,42,0,1843,127,50,0.001,1.83,1.83,0.0,5.33,1.93,12.06,6.49,5.72,5.14,0
30,42,0,1844,87,50,0.001,2.77,2.77,0.0,8.06,1.65,7.27,5.74,1.63,1.34,0
30,42,0,1845,127,50,0.001,1.45,1.45,0.0,4.21,1.27,5.61,3.53,1.63,1.34,0
30,42,0,1846,87,50,0.001,2.03,2.03,0.0,5.92,1.58,7.98,5.56,1.63,1.34,0
30,42,0,1847,127,50,0.001,1.53,1.53,0.0,4.44,1.49,7.62,4.81,1.63,1.34,0
30,42,0,1848,129,55,0.12,1.26,1.26,0.0,18.82,1.14,10.78,3.48,336.19,1741.11,0
30,42,0,1849,129,55,0.006,1.26,1.26,0.0,18.82,1.08,11.24,3.7,336.19,1741.11,2
30,42,0,1850,129,55,0.12,1.31,1.31,0.0,19.64,1.01,8.91,3.61,311.32,1612.86,0
30,42,0,1851,129,55,0.006,1.51,1.51,0.0,22.58,0.97,10.78,3.74,249.0,1291.44,2
31,25,1,1858,77,30,0.001,0.48,0.48,0.0,2.75,0.8,6.84,1.8,117.77,340.06,2
31,25,1,1862,74,19,0.0,1.07,1.07,0.0,10.46,0.62,4.62,3.1,189.1,1567.4,2
31,25,1,1863,74,19,0.009000000000000001,0.63,0.63,0.0,6.16,0.58,4.22,2.11,110.27,913.98,0
31,25,1,1866,75,22,0.0,0.42,0.42,0.0,1.79,0.59,5.34,1.44,260.6,1328.74,0
31,25,1,1867,75,22,0.003,0.44,0.44,0.0,19.03,0.57,5.7,1.77,301.23,27675.72,0
31,25,1,1868,75,22,0.003,1.53,1.53,0.0,66.06,0.72,7.22,1.99,260.65,1328.99,2
31,25,1,1869,64,27,0.016,0.68,0.68,0.0,25.11,0.25,6.06,1.89,274.26,23872.76,0
31,25,1,1870,75,30,0.013000000000000001,1.03,1.03,0.0,5.98,0.7,7.64,2.69,46.72,459.9,0
31,25,1,1871,75,30,0.013000000000000001,0.8,0.8,0.0,44.02,1.18,6.15,2.79,1540.24,142268.55,0
31,25,1,1873,75,47,0.003,1.14,1.14,0.0,72.86,0.6,4.57,2.1,442.69,16869.23,0
31,25,1,1874,75,48,0.02,0.4,0.4,0.0,19.79,0.56,3.12,0.67,296.68,26699.93,0
31,25,1,1875,4,1,0.001,1.17,1.17,0.0,22.86,0.94,8.85,5.2,757.11,4657.98,0
31,25,1,1885,52,22,0.002,0.58,0.58,0.0,27.41,1.3,6.4,14.71,590.35,3010.12,0
31,25,1,1886,52,27,0.0,1.39,1.39,0.0,51.16,0.51,17.18,18.95,1028.87,32135.13,0
31,25,1,1887,52,27,0.0,1.38,1.38,0.0,50.87,0.48,16.94,18.9,1028.93,32137.18,0
31,25,1,1888,52,27,0.0,1.31,1.31,0.0,48.41,0.71,18.35,20.09,1028.88,32135.38,0
31,25,1,1900,18,6,0.26,1.06,1.06,0.0,29.43,2.94,5.62,2.16,0.34,3.62,0
31,25,1,1901,122,27,0.16,0.55,0.55,0.0,0.98,0.85,5.23,1.22,325.97,4973.68,0
31,25,1,1902,122,27,0.16,1.24,1.24,0.0,27.99,0.73,5.79,2.08,0.0,0.0,0
31,25,1,1903,122,27,0.16,1.37,1.37,0.0,30.99,1.0,8.66,4.32,85.61,2602.4,0
31,25,1,1904,62,48,0.17,0.21,0.21,0.0,3.69,0.55,4.19,1.01,181.0,18050.02,0
32,12,6,1905,33,6,0.16,8.4,8.4,0.0,276.64,4.73,52.73,41.13,10.41,19.56,0
32,12,6,1906,33,6,0.16,11.88,11.88,0.0,391.33,7.37,69.97,45.55,34.55,78.78,0
32,12,6,1914,33,12,0.004,22.07,22.07,0.0,2194.46,6.1,33.35,192.39,10.41,5.08,2
32,12,6,1915,33,12,0.004,16.05,16.05,0.0,1595.97,7.13,127.11,177.96,10.41,5.08,2
32,12,6,1916,33,12,0.004,15.13,15.13,0.0,1504.77,8.63,58.55,143.17,10.41,5.08,0
32,12,6,1917,33,12,0.004,10.7,10.7,0.0,1063.98,9.73,73.79,112.48,10.41,5.08,0
32,12,6,1918,33,26,0.3,40.05,40.05,0.0,12196.61,84.59,105.05,268.8,38.28,811.17,0
32,12,6,1923,33,40,0.005,22.53,22.53,0.0,6503.75,37.93,46.4,22.74,10.41,27.83,2
32,12,6,1924,33,40,0.005,16.55,16.55,0.0,4776.19,31.38,181.56,59.91,10.41,27.83,2
32,12,6,1925,33,40,0.005,19.26,19.26,0.0,5557.75,34.39,37.77,15.58,10.41,27.83,0
32,12,6,1926,33,40,0.005,14.92,14.92,0.0,4305.3,29.13,53.35,20.33,10.41,27.83,0
32,12,6,1932,33,56,0.34,9.58,9.58,0.0,436.83,6.51,87.64,50.0,33.28,501.22,0
33,14,6,1936,32,6,0.059000000000000004,103.72,103.72,0.0,3929.73,10.74,123.35,40.11,132.41,320.94,0
33,14,6,1941,32,15,0.46,53.8,53.8,0.0,1212.09,4.88,59.24,67.21,31.16,220.56,0
33,14,6,1943,32,21,0.057,39.66,39.66,0.0,1663.48,2.0,6.27,3.38,7.56,153.48,0
33,14,6,1944,32,21,0.057,55.74,55.74,0.0,2338.08,2.3,10.07,36.47,7.56,153.48,0
33,14,6,1945,32,21,0.057,62.93,62.93,0.0,2639.72,3.54,8.17,4.98,7.56,153.48,0
33,14,6,1946,32,21,0.057,77.91,77.91,0.0,1354.97,2.81,72.84,93.03,265.8,5934.7,0
33,14,6,1948,32,26,0.099,111.57,111.57,0.0,60168.59,257.95,167.5,237.74,68.05,1625.52,0
33,14,6,1949,32,26,0.099,44.84,44.84,0.0,32679.49,134.05,6.9,96.89,22.82,751.16,0
34,5,4,1975,7,6,0.18,742.89,0.0,742.89,1408.28,205.32,437.14,388.3,716.47,450.8,0
34,5,4,1976,7,6,0.024,66.45,0.0,66.45,125.96,55.77,273.14,114.19,330.12,228.71,0
34,5,4,1977,7,6,0.073,1971.94,0.0,1971.94,20348.71,374.22,73.56,276.54,573.22,281.0,0
34,5,4,1978,7,6,0.18,881.83,0.0,881.83,9099.69,266.38,669.06,345.21,470.09,238.31,0
34,5,4,1979,7,6,0.055,271.51,0.0,271.51,2801.75,145.31,430.79,181.6,367.32,195.78,0
34,5,4,1980,7,6,0.037000000000000005,131.33,0.0,131.33,1355.22,111.68,415.68,158.03,305.91,170.36,0
34,5,4,2004,7,19,0.01,64.89,18.18,46.72,223.1,43.97,235.48,132.45,230.25,1732.07,0
34,5,4,2005,7,19,0.01,63.72,17.85,45.87,224.07,43.9,239.79,132.45,245.39,1857.59,0
34,5,4,2006,7,19,0.01,62.54,16.22,46.32,146.69,43.56,232.61,125.28,176.13,1283.47,0
34,5,4,2007,7,19,0.01,62.8,17.05,45.75,144.19,42.02,239.79,132.45,205.38,1525.97,0
34,5,4,2008,7,19,0.01,70.17,21.37,48.81,232.55,47.86,250.41,128.58,228.74,1719.59,0
34,5,4,2009,7,19,0.01,63.29,20.51,42.78,219.31,48.17,248.97,128.29,228.74,1719.59,0
34,5,4,2010,7,19,0.01,71.14,19.89,51.25,244.12,48.14,253.14,142.22,228.74,1719.59,0
34,5,4,2011,7,19,0.01,63.88,21.82,42.06,227.77,47.12,244.81,137.33,276.13,2112.36,0
34,5,4,2012,7,19,0.01,69.32,20.8,48.52,227.17,47.96,250.27,141.5,239.13,1805.64,0
34,5,4,2013,7,19,0.01,63.36,20.58,42.78,215.8,45.15,233.04,132.02,213.7,1594.86,0
34,5,4,2014,7,19,0.01,70.38,21.0,49.38,170.35,48.71,254.29,142.65,228.74,1719.59,0
34,5,4,2015,7,19,0.01,70.2,21.39,48.81,177.28,48.3,251.99,142.5,234.38,1766.31,0
34,5,4,2016,7,19,0.01,69.85,21.18,48.66,204.44,46.63,258.59,153.13,171.11,1241.85,0
34,5,4,2017,7,19,0.01,56.85,19.1,37.75,147.08,51.52,222.42,103.74,228.33,1716.2,0
34,5,4,2035,7,49,0.001,172.57,31.09,141.48,89.58,50.22,178.03,80.83,658.88,1857.17,2
35,6,4,2073,7,19,0.11,65.31,34.91,30.41,143.9,73.92,533.18,204.03,3088.42,86399.99,0
35,6,4,2074,7,19,0.11,48.57,25.75,22.82,104.98,55.01,385.56,147.5,1984.28,54119.97,0
35,6,4,2075,7,19,0.11,44.43,27.85,16.57,126.38,53.19,328.37,154.88,3140.91,112868.45,0
35,6,4,2076,7,19,0.11,35.24,25.95,9.29,146.82,46.67,301.18,140.61,2055.71,60492.46,0
35,6,4,2077,7,19,0.11,45.78,29.46,16.32,122.2,51.81,324.36,157.03,3167.54,120025.98,0
35,6,4,2078,7,19,0.11,40.53,30.01,10.52,195.15,46.04,304.97,150.6,2141.83,65250.33,0
35,6,4,2080,7,35,0.14,104.68,0.45,104.23,2700.26,26.79,464.59,1545.26,8340.28,168179.14,0
35,6,4,2081,7,35,0.14,353.4,0.5,352.89,9577.9,41.86,1155.19,2637.27,9328.98,43897.44,0
35,6,4,2088,7,49,0.012,47.68,47.68,0.0,62.09,38.22,138.07,87.16,4908.96,149060.98,0
35,6,4,2089,7,49,0.012,47.2,47.2,0.0,23.12,36.95,136.28,90.88,5370.64,165880.7,0
35,6,4,2090,7,49,0.009000000000000001,64.0,36.71,27.3,33.95,38.13,322.44,148.07,2487.85,51125.07,2
36,18,4,2105,63,1,0.5,43.66,43.66,0.0,558.23,31.97,140.5,23.53,86.27,995.28,0
36,18,4,2106,63,1,0.5,43.66,43.66,0.0,558.23,29.84,139.99,23.48,86.27,995.28,0
37,30,4,2140,80,2,0.034,12.85,12.85,0.0,245.88,10.99,104.0,62.36,1484.13,46991.24,0
